title,author,date,lure,link
EA: Medal of Honor is 'out of rotation' following poor Warfighter scores,Jessica Conditt,01.30.2013,"The Medal of Honor series is now ""out of rotation,"" EA announced during its third quarter financial... ",https://search.engadget.com/click/_ylt=AwrNZywWje1jHSUTXRd8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-30-ea-medal-of-honor-is-out-of-rotation-following-poor-warfighte.html/RK=2/RS=6YOLDrZPQYiPBjbI7nQd7S.rK1M-
"Battlefield 3 Premium hits 2.9 million subscribers, earns $108 million for EA",Richard Mitchell,01.30.2013,"As part of its fiscal third quarter earnings release (PDF), EA has revealed that the Battlefield 3... ",https://search.engadget.com/click/_ylt=AwrNZywWje1jHSUTXxd8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-30-battlefield-3-premium-hits-2-9-million-subscribers-earns-108-m.html/RK=2/RS=svzdFLyB8nO7yqQ4sdpUKceOorg-
"EA: Dead Space 3, Crysis 3 pre-sales tracking ahead of previous installments",Alexander Sliwinski,01.30.2013,"In gauging the franchise's growth, EA CEO John Riccitiello has said Dead Space could reach the ""5... ",https://search.engadget.com/click/_ylt=AwrNZywWje1jHSUTYRd8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-30-ea-dead-space-3-crysis-3-pre-sales-tracking-ahead-of-previous.html/RK=2/RS=zblv6JNzcyIdntqCnyUXxlDOsvw-
"FIFA 13 sold 12 million in 2012, revenue up from FIFA 12",Jessica Conditt,01.30.2013,"em>FIFA 13 sold through 12 million units through the third fiscal quarter ending December 31, 2012,... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTvZp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-30-fifa-13-ships-12-million-in-q3-2013-revenue-up-from-fifa-12.html/RK=2/RS=t7MFkfx3.RZsBXNN4ktGHtpOIgQ-
Hyperspace Beacon: Breaking into SWTOR's roleplay community,Larry Everett,01.29.2013,"Maybe you've always wanted to break into roleplay, but you weren't sure where to start. If a... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTv5p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-29-hyperspace-beacon-breaking-into-swtors-roleplay-community.html/RK=2/RS=Zc.Tt_sCENWcGmCUBbDlMOmII4o-
"SimCity's Euro sets teased in trailer, Mac version planned for spring",Alexander Sliwinski,01.29.2013,"The Digital Deluxe version includes the Paris City Set with Eiffel Tower, German City Set with... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTwZp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-29-simcitys-euro-sets-teased-in-trailer-mac-version-planned-for-s.html/RK=2/RS=jNCl0agHRCcA5SaV9k5s39BWa0A-
DICE aims to bring Frostbite engine to Mac,Richard Mitchell,01.28.2013,"EA developer DICE is looking to bring its Frostbite engine to the Mac, according to a job listing on... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTw5p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-28-dice-aims-to-bring-frostbite-engine-to-mac.html/RK=2/RS=SnsQojpgJrrgjCFApDQJVM_ak9E-
Mass Effect 3's 'Operation: Ballistic' weekend goes for the gold,Jordan Mallory,01.26.2013,"div>By now, we are surely all familiar with how this whole Mass Effect 3 multiplayer weekend thing... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTxZp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-26-mass-effect-3s-operation-ballistic-weekend-goes-for-the-gold.html/RK=2/RS=OO1a1pT5.DkKmCrrYsD39ger8HA-
"Limited Origin for Mac alpha client launches, includes free copy of Bookworm",Mike Schramm,01.25.2013,EA has announced an alpha version of the Origin client for Mac is available for testing to a limited... ,https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTx5p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-25-limited-origin-for-mac-alpha-client-launches-includes-free-copy.html/RK=2/RS=1rBhvJ.7vqdD8LkySQI1vDgVZFk-
"EA launches Origin for Mac alpha, includes free Bookworm",Randy Nelson,01.24.2013,"Electronic Arts announced today that it's bringing its Origin service to Mac, and that an alpha... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTyZp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-24-ea-launches-origin-for-mac-alpha-includes-free-bookworm.html/RK=2/RS=hTwioPdm6fkl5l2fC0Swf1Ipl7E-
The Perfect Ten: Memorable marketing campaigns,Justin Olivetti,01.24.2013,"Believe it or not, MMOs get off easy when it comes to notorious marketing campaigns. Anything on the... ",https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTy5p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-24-the-perfect-ten-memorable-marketing-campaigns.html/RK=2/RS=fRZ9gKHUkRrgBjh6fJP1Z5uuZFI-
Dark Age of Camelot runs bonus weekend,Justin Olivetti,01.23.2013,Mythic has a special treat for the Dark Age of Camelot players who patiently waited through some... ,https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTzZp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-23-dark-age-of-camelot-runs-bonus-weekend.html/RK=2/RS=1_KQeyw1A8AHRLEz7BDeFD12IZU-
BioWare releases Makeb first-look video for SWTOR's upcoming expansion,Jef Reahard,01.23.2013,BioWare has released a first-look video for Star Wars: The Old Republic's Rise of the Hutt Cartel... ,https://search.engadget.com/click/_ylt=AwrEbXQXje1j1JYTz5p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541335/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-23-bioware-releases-makeb-first-look-video-for-swtors-upcoming-exp.html/RK=2/RS=6IxwtDQH_AESRMqOCYY5ZXMRIBo-
Reminiscing about Warhammer Online with Mark Jacobs,Justin Olivetti,01.23.2013,"The former big kahuna of Mythic Entertainment is now CEO of City State Entertainment, and while... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTQ6p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-23-reminiscing-about-warhammer-online-with-mark-jacobs.html/RK=2/RS=hFgdrZ30Tp_3bMiDL8Qbxr8OKFg-
Jukebox Heroes: Eleven MMO soundtracks you can get for free,Justin Olivetti,01.22.2013,"Collecting MMO soundtracks is a scattered, scavenger-like experience. Releasing video game... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTRap8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-22-jukebox-heroes-eleven-mmo-soundtracks-you-can-get-for-free.html/RK=2/RS=HrmOv4HFKHQ14wQUAvEBY266XVM-
Hyperspace Beacon: Givin' SWTOR props,Larry Everett,01.22.2013,"In fact, in a recent forum post Systems Designer Damion Schubert said that the free-to-play push was... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTR6p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-22-hyperspace-beacon-givin-swtor-props.html/RK=2/RS=rIBgr1WhY6RuMM6bgacoL6SvHoU-
"Dead Space 3 adds microtransactions to series, demo out today",Alexander Sliwinski,01.22.2013,Dead Space 3 will scare up extra revenues through its microtransaction system. Eurogamer reports... ,https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTSap8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-22-dead-space-3-adds-microtransactions-to-series-demo-out-today.html/RK=2/RS=FImorAw90I5Y7IXKz7lM_gMRgiQ-
Return to Ekrund now in Warhammer Online's live event,MJ Guthrie,01.22.2013,"Now, it's a sure thing: The Return to Ekrund live event is on Warhammer Online servers. The event... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTS6p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-22-return-to-ekrund-now-in-warhammer-onlines-live-event.html/RK=2/RS=rzniSc1jzUtqSaFFVSL1X8XcbiU-
American McGee AMA: EA ads for Alice were a 'trick',Jessica Conditt,01.21.2013,"American McGee, the man (and name) behind Alice: Madness Returns and its predecessor, has a lot to... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTTap8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-21-american-mcgee-ama-ea-ads-for-alice-were-a-trick.html/RK=2/RS=Y82CP6LLOxG6xr0BuU1iPE4kQb0-
Unlock N7 suits in Dead Space 3 with Mass Effect 3 save file,Alexander Sliwinski,01.21.2013,A variant of Commander Shepard's N7 armor will be available in Dead Space 3 for those with a Mass... ,https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTT6p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-21-unlock-n7-suits-in-dead-space-3-with-mass-effect-3-save-file.html/RK=2/RS=kvmzpY2o1UuS.cbAXhwh0fLebCM-
One Shots: Interior decoration,Justin Olivetti,01.20.2013,"You can go after a game's mechanics, a game's sound, and even a game's grammar, but when you go... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTUap8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-20-one-shots-interior-decoration.html/RK=2/RS=3SrhW9fBNf_UEY_zoXhDJTKMpYA-
Ultima Online gives much love to housing,Justin Olivetti,01.19.2013,"Ultima Online is well-known for being a player housing paradise, and it looks like the ability to... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTU6p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-19-ultima-online-gives-much-love-to-housing.html/RK=2/RS=.izVMVjvqbSvV5LSn8xBQgi3naM-
"SimCity beta next weekend, sign up now",Alexander Sliwinski,01.18.2013,"div>Dearest fellow city planners, the SimCity Beta is prepped to begin January 25 and run through... ",https://search.engadget.com/click/_ylt=AwrEtqMXje1jjIwTVap8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-18-simcity-beta-next-weekend-sign-up-now.html/RK=2/RS=GG213ch.OiQkXUELiWe0cmvEUFQ-
Army of Two: The Devil's Cartel trailer plays grenade football,Alexander Sliwinski,01.16.2013,"The latest Army of Two bros do their shooty thing in this ""Overkill"" trailer for The Devil's Cartel.... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIA_oZ8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-16-army-of-two-the-devils-cartel-trailer-plays-grenade-football.html/RK=2/RS=bwqDRHPQrLHZQ8HpqsNlQRD4sB4-
"SWTOR wants to hug every cat-person, including Aric Jorgan",Justin Olivetti,01.16.2013,BioWare is reviving its in-depth look at Star Wars: The Old Republic by hosting a look at the... ,https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIAAId8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-16-swtor-wants-to-hug-every-cat-person-including-aric-jorgan.html/RK=2/RS=PMQ5vF6ZLyG7KgsU3DMGyhdfDAo-
Jukebox Heroes: Dark Age of Camelot's soundtrack,Justin Olivetti,01.15.2013,"Dark Age of Camelot has a strange soundtrack history. Unfortunately, Universal Music Group is quite... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIAAod8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-15-jukebox-heroes-dark-age-of-camelots-soundtrack.html/RK=2/RS=b_x0vP8doisY8Vd4VAGRE6esPzs-
Hyperspace Beacon: SWTOR's stunlocked,Larry Everett,01.15.2013,How many times have you booted up Star Wars: The Old Republic to have a little fun in PvP only to be... ,https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIABId8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-15-hyperspace-beacon-swtors-stunlocked.html/RK=2/RS=Zi59DHp3gjU5.uSALxCAQcTNnes-
"SWTOR adding Gree event, galactic reputation system",Justin Olivetti,01.15.2013,The dashing bachelor is sprucing up its resume with the addition of two new features to the game in... ,https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIABod8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-15-swtor-adding-gree-event-galactic-reputation-system.html/RK=2/RS=6nvgR7ZO3dTyWldbBot6S7Ljx0Q-
Fox News discusses Star Wars: The Old Republic's gay expansion planet,Eliot Lefebvre,01.14.2013,"According to Fox News, Makeb will be the ""gay planet"" added in the expansion, likening the current... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIACId8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-14-fox-news-discusses-star-wars-the-old-republics-gay-expansion-p.html/RK=2/RS=u3Ljgz6.RoNCHj67ouy0jhHVovM-
"Choose My Adventure: Farewell, SWTOR",Shawn Schuster,01.09.2013,I never thought I'd be so happy to get away from that wet sponge of a planet called Dromund Kaas.... ,https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIACod8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-09-choose-my-adventure-farewell-swtor.html/RK=2/RS=Q8ilPu1qSQlseN3HvwBLy814K8Y-
Massively Interview: Dr. Lawrence Sanders on MMO loyalty,Mike Foster,01.09.2013,"Beyond amazing character design, compelling narratives, and the presence of dragons, there is one... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIADId8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-09-massively-interview-dr-lawrence-sanders-on-mmo-loyalty.html/RK=2/RS=AskCfJ3drAu3iYAXJ8ZTbfJ7N0Y-
SimCity intro video receives permit for public viewing,Alexander Sliwinski,01.09.2013,"If you like flyovers of modeled cityscapes, you are in for a treat with this SimCity intro trailer.... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIADod8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-09-simcity-intro-video-receives-permit-for-public-viewing.html/RK=2/RS=L6OqWiMjw3mmR8XKR4pecdP8YyE-
Jukebox Heroes: Star Wars: The Old Republic's soundtrack,Justin Olivetti,01.08.2013,"When an upcoming MMO announces its collector's edition, the very first thing I check for is whether... ",https://search.engadget.com/click/_ylt=AwrFFwIYje1j8zIAEId8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541336/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-08-jukebox-heroes-star-wars-the-old-republics-soundtrack.html/RK=2/RS=ioXziawQByMI7mw_SzYdWpiQ2oo-
"SWTOR's Cartel Market selling character slots, players limited to 349 alts",Jef Reahard,01.08.2013,Star Wars: The Old Republic's 1.6.2 patch notes are now live on the game's website. Along with a... ,https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA0Yp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-08-swtors-cartel-market-selling-character-slots-players-limited-t.html/RK=2/RS=sq3Osoxa8Bpa0cGms0rSesGFXik-
Hyperspace Beacon: My top five wishes for SWTOR roleplay,Larry Everett,01.08.2013,"It was just a social event, but there were added touches like prizes and an in-character scavenger... ",https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA04p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-08-hyperspace-beacon-my-top-five-wishes-for-swtor-roleplay.html/RK=2/RS=PU23iY804OqljLe10RDuaUkDhN4-
Dead Space 3's Kinect features shown off,Alexander Sliwinski,01.07.2013,Late last year we discovered that Dead Space 3's Kinect voice commands were best used during couch... ,https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA1Yp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-07-dead-space-3s-kinect-features-shown-off.html/RK=2/RS=GtB8RGOXkHjTaO6sspPe.gWATaA-
One Shots: Cleared for takeoff,Justin Olivetti,01.06.2013,"Virtual animals exist to serve us as transportation, neutral landscape scenery, or the occasional... ",https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA14p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-06-one-shots-cleared-for-takeoff.html/RK=2/RS=DXzP63PSPPurXaawCtvZ5HXu5hs-
FIFA 13 is AbleGamers' 'Accessible Mainstream Game of the Year',Jordan Mallory,01.05.2013,The AbleGamers Foundation continues to spearhead the charge for greater accessibility in modern game... ,https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA2Yp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-05-fifa-13-is-ablegamers-accessible-mainstream-game-of-the-year.html/RK=2/RS=03ztgtDoR_QuE2LeejFZzNqHjTQ-
"Choose My Adventure: Have ship, will travel",Shawn Schuster,01.02.2013,"As I wrap up my Imperial Agent's personal story on Dromund Kaas, I can't help but be excited by all... ",https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA24p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-02-choose-my-adventure-have-ship-will-travel.html/RK=2/RS=5f586zA9B37zWWaFci5fqBDwO_A-
"Star Wars: The Old Republic confirms same-gender romance, more endgame content",Justin Olivetti,01.02.2013,Executive Producer Jeff Hickman is riding in the new year with a bold state of the game letter for... ,https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA3Yp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-02-star-wars-the-old-republic-confirms-same-gender-romance-more-e.html/RK=2/RS=ARvXc0YJQwon8rG3.S.D48WMIsA-
Hyperspace Beacon: What does the future hold for SWTOR?,Larry Everett,01.01.2013,"On the whole, I believe it's carved out its own niche in the MMO genre. I'll even speculate that the... ",https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA34p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2013-01-01-hyperspace-beacon-what-does-the-future-hold-for-swtor.html/RK=2/RS=9dvoehUrZ83Fu3gmBsTtsfzMEqg-
SWTOR fan site posts cartel market poll results,Justin Olivetti,12.29.2012,Following BioWare's promise that the studio's made substantial changes to its Cartel Market in Star... ,https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA4Yp8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-29-swtor-fan-site-posts-cartel-market-poll-results.html/RK=2/RS=BMGvgRmkoPB.yAu7eY4OJugt5QQ-
Curse that Kinect of yours in Dead Space 3,Jordan Mallory,12.29.2012,"We grew up in a household where swearing wasn't exactly commonplace, which made playing the... ",https://search.engadget.com/click/_ylt=AwrNPhUZje1j3DIA44p8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-29-curse-that-kinect-of-yours-in-dead-space-3.html/RK=2/RS=cq62A0hR4.bLnmN.tDkD.8u6NrY-
The Game Archaeologist's top MMO stories of 2012,Justin Olivetti,12.29.2012,"As another gaming year spins to a close, we here at the Institute for Digital Interactive... ",https://search.engadget.com/click/_ylt=AwrNasoZje1jL8sTbk58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-29-the-game-archaeologists-top-mmo-stories-of-2012.html/RK=2/RS=gdKN7B473sZaJEUEpuamNyuK5xs-
Choose My Adventure: Gaining favor with Darth Jadus,Shawn Schuster,12.26.2012,"He's now living it up on Dromund Kaas, getting ready to storm a castle. She briefed me on a... ",https://search.engadget.com/click/_ylt=AwrNasoZje1jL8sTcE58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-26-choose-my-adventure-gaining-favor-with-darth-jadus.html/RK=2/RS=2wLeJsDJDMV4a4wrUrao8sQGpK8-
Hyperspace Beacon: A 2012 SWTOR reflection,Larry Everett,12.25.2012,Players are invited to come ready to roleplay and participate in in-character games. If you were... ,https://search.engadget.com/click/_ylt=AwrNasoZje1jL8sTck58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-25-hyperspace-beacon-a-2012-swtor-reflection.html/RK=2/RS=xkXLtDL6EYj2dffPyqpMKCh_RUs-
One Shots: Laser light shows,Justin Olivetti,12.23.2012,"Ancient civilizations always seem to have the flair for the dramatic, especially if they were... ",https://search.engadget.com/click/_ylt=AwrNasoZje1jL8sTdE58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-23-one-shots-laser-light-shows.html/RK=2/RS=firwAjfYINj17TFAn.2NjxeJ2BY-
Operation: Prophecy burns up Mass Effect 3 multiplayer this weekend,Jordan Mallory,12.21.2012,"div>So, okay, the Earth didn't collide with a secret planet this morning, nor did civilization wake... ",https://search.engadget.com/click/_ylt=AwrNasoZje1jL8sTdk58BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541337/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2012-12-21-operation-prophecy-burns-up-mass-effect-3-multiplayer-this-week.html/RK=2/RS=cMzbKZJlH_ysnXVx49.3rUGcUsA-
